Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
 [101] __gnu_cxx::new_allocator<std::pair<std::pair<std::string, int> const, int> >::~new_allocator() [168] std::_Vector_base<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::_M_allocate(unsigned long) [135] std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_M_lower_bound(std::_Rb_tree_node<std::pair<std::pair<std::string, int> const, int> >*, std::_Rb_tree_node<std::pair<std::pair<std::string, int> const, int> >*, std::pair<std::string, int> const&)
 [164] __gnu_cxx::new_allocator<std::pair<std::string, int> >::deallocate(std::pair<std::string, int>*, unsigned long) [225] std::_Vector_base<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::_Vector_impl::_Vector_impl() [136] std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_M_destroy_node(std::_Rb_tree_node<std::pair<std::pair<std::string, int> const, int> >*)
 [165] __gnu_cxx::new_allocator<std::pair<std::string, int> >::allocate(unsigned long, void const*) [226] std::_Vector_base<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::_Vector_impl::~_Vector_impl() [235] std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_M_insert_unique(std::pair<std::pair<std::string, int> const, int> const&)
 [119] __gnu_cxx::new_allocator<std::pair<std::string, int> >::construct(std::pair<std::string, int>*, std::pair<std::string, int> const&) [161] std::_Vector_base<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::_M_deallocate(std::pair<std::string, int>*, unsigned long) [137] std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_M_insert_unique_(std::_Rb_tree_const_iterator<std::pair<std::pair<std::string, int> const, int> >, std::pair<std::pair<std::string, int> const, int> const&)
 [219] __gnu_cxx::new_allocator<std::pair<std::string, int> >::new_allocator() [147] std::_Vector_base<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::_M_get_Tp_allocator() [138] std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::end()
 [220] __gnu_cxx::new_allocator<std::pair<std::string, int> >::~new_allocator() [227] std::_Vector_base<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::_Vector_base() [236] std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::begin()
 [190] __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [228] std::_Vector_base<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::~_Vector_base() [87] std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_M_end()
 [191] __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::allocate(unsigned long, void const*) [198] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_allocate(unsigned long) [50] std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_S_key(std::_Rb_tree_node<std::pair<std::pair<std::string, int> const, int> > const*)
 [192] __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::new_allocator() [199] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl() [89] std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_S_key(std::_Rb_tree_node_base const*)
 [193] __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::~new_allocator() [200] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [88] std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_S_left(std::_Rb_tree_node_base*)
  [44] __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [178] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [113] std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_M_begin()
  [45] __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [158] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [237] std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_M_erase(std::_Rb_tree_node<std::pair<std::pair<std::string, int> const, int> >*)
  [12] __gnu_cxx::new_allocator<int>::construct(int*, int const&) [201] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base() [144] std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_S_right(std::_Rb_tree_node_base const*)
  [70] __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [202] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [52] std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_S_right(std::_Rb_tree_node_base*)
 [185] __gnu_cxx::new_allocator<int>::new_allocator() [40] std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [51] std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_S_value(std::_Rb_tree_node<std::pair<std::pair<std::string, int> const, int> > const*)
  [64] __gnu_cxx::new_allocator<int>::~new_allocator() [75] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [90] std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_S_value(std::_Rb_tree_node_base const*)
 [149] __gnu_cxx::__alloc_traits<std::allocator<std::pair<std::string, int> > >::max_size(std::allocator<std::pair<std::string, int> > const&) [187] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [238] std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_Rb_tree()
 [120] void __gnu_cxx::__alloc_traits<std::allocator<std::pair<std::string, int> > >::construct<std::pair<std::string, int> >(std::allocator<std::pair<std::string, int> >&, std::pair<std::string, int>*, std::pair<std::string, int> const&) [66] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [239] std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::~_Rb_tree()
 [173] __gnu_cxx::__alloc_traits<std::allocator<std::vector<int, std::allocator<int> > > >::max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [37] std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [111] void std::_Construct<std::pair<std::string, int>, std::pair<std::string, int> >(std::pair<std::string, int>*, std::pair<std::string, int> const&)
  [71] __gnu_cxx::__alloc_traits<std::allocator<int> >::_S_select_on_copy(std::allocator<int> const&) [76] std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [80] void std::_Construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&)
